timestamp,messageType,latencyMs,statusCode,roomId
1773968472370,JOIN,432,OK,4
1773968472372,JOIN,430,OK,11
1773968472370,JOIN,432,OK,11
1773968472373,JOIN,429,OK,13
1773968472373,JOIN,429,OK,13
1773968472374,JOIN,428,OK,18
1773968472373,JOIN,430,OK,11
1773968472373,JOIN,429,OK,4
1773968472372,JOIN,430,OK,18
1773968472374,JOIN,428,OK,1
1773968472374,JOIN,429,OK,15
1773968472375,JOIN,427,OK,15
1773968472372,JOIN,430,OK,13
1773968472374,JOIN,428,OK,4
1773968472374,JOIN,429,OK,11
1773968472372,JOIN,430,OK,18
1773968472373,JOIN,430,OK,15
1773968472371,JOIN,431,OK,1
1773968472373,JOIN,430,OK,1
1773968472373,JOIN,430,OK,13
1773968472371,JOIN,431,OK,4
1773968472374,JOIN,428,OK,11
1773968472370,JOIN,433,OK,12
1773968472369,JOIN,434,OK,11
1773968472373,JOIN,430,OK,12
1773968472375,JOIN,428,OK,15
1773968472372,JOIN,431,OK,4
1773968472374,JOIN,428,OK,13
1773968472375,JOIN,428,OK,12
1773968472374,JOIN,429,OK,13
1773968472372,JOIN,430,OK,1
1773968472372,JOIN,431,OK,4
1773968472373,JOIN,430,OK,15
1773968472373,JOIN,430,OK,13
1773968472372,JOIN,431,OK,20
1773968472370,JOIN,433,OK,12
1773968472369,JOIN,434,OK,4
1773968472373,JOIN,430,OK,15
1773968472373,JOIN,430,OK,1
1773968472374,JOIN,429,OK,1
1773968472374,JOIN,429,OK,20
1773968472373,JOIN,430,OK,20
1773968472373,JOIN,430,OK,15
1773968472374,JOIN,429,OK,12
1773968472373,JOIN,430,OK,4
1773968472371,JOIN,432,OK,12
1773968472373,JOIN,430,OK,20
1773968472369,JOIN,434,OK,20
1773968472370,JOIN,433,OK,15
1773968472374,JOIN,429,OK,20
1773968472373,JOIN,430,OK,12
1773968472373,JOIN,428,OK,4
1773968472373,JOIN,430,OK,16
1773968472370,JOIN,433,OK,12
1773968472374,JOIN,429,OK,20
1773968472374,JOIN,429,OK,16
1773968472370,JOIN,433,OK,4
1773968472374,JOIN,429,OK,20
1773968472374,JOIN,429,OK,12
1773968472374,JOIN,429,OK,16
1773968472374,JOIN,429,OK,20
1773968472370,JOIN,431,OK,4
1773968472369,JOIN,434,OK,12
1773968472373,JOIN,431,OK,16
1773968472369,JOIN,434,OK,12
1773968472372,JOIN,432,OK,20
1773968472374,JOIN,430,OK,12
1773968472371,JOIN,432,OK,16
1773968472374,JOIN,429,OK,20
1773968472370,JOIN,434,OK,16
1773968472374,JOIN,429,OK,12
1773968472373,JOIN,431,OK,20
1773968472370,JOIN,433,OK,12
1773968472371,JOIN,432,OK,12
1773968472374,JOIN,429,OK,16
1773968472373,JOIN,431,OK,16
1773968472369,JOIN,434,OK,20
1773968472369,JOIN,434,OK,16
1773968472372,JOIN,431,OK,15
1773968472373,JOIN,431,OK,20
1773968472373,JOIN,431,OK,1
1773968472369,JOIN,434,OK,20
1773968472374,JOIN,430,OK,15
1773968472373,JOIN,430,OK,16
1773968472372,JOIN,431,OK,1
1773968472374,JOIN,430,OK,1
1773968472373,JOIN,431,OK,16
1773968472374,JOIN,430,OK,10
1773968472372,JOIN,432,OK,15
1773968472373,JOIN,431,OK,16
1773968472369,JOIN,434,OK,10
1773968472369,JOIN,434,OK,20
1773968472374,JOIN,430,OK,10
1773968472373,JOIN,430,OK,11
1773968472372,JOIN,432,OK,18
1773968472372,JOIN,432,OK,18
1773968472373,JOIN,430,OK,6
1773968472375,JOIN,429,OK,10
1773968472369,JOIN,434,OK,16
