timestamp,messageType,latencyMs,statusCode,roomId
1772669152252,JOIN,97,OK,18
1772669152253,JOIN,97,OK,9
1772669152237,JOIN,114,OK,9
1772669152244,JOIN,107,OK,9
1772669152249,JOIN,105,OK,9
1772669152239,JOIN,116,OK,18
1772669152251,JOIN,104,OK,9
1772669152253,JOIN,103,OK,9
1772669152251,JOIN,105,OK,9
1772669152242,JOIN,114,OK,18
1772669152250,JOIN,109,OK,18
1772669152250,JOIN,112,OK,18
1772669152252,JOIN,110,OK,18
1772669152252,JOIN,112,OK,18
1772669152253,JOIN,111,OK,2
1772669152239,JOIN,125,OK,2
1772669152239,JOIN,125,OK,2
1772669152245,JOIN,119,OK,2
1772669152239,JOIN,125,OK,2
1772669152243,JOIN,121,OK,2
1772669152245,JOIN,119,OK,1
1772669152237,JOIN,128,OK,2
1772669152253,JOIN,111,OK,1
1772669152252,JOIN,112,OK,1
1772669152239,JOIN,126,OK,1
1772669152239,JOIN,125,OK,1
1772669152246,JOIN,119,OK,1
1772669152237,JOIN,127,OK,15
1772669152237,JOIN,127,OK,15
1772669152238,JOIN,126,OK,15
1772669152253,JOIN,112,OK,1
1772669152251,JOIN,113,OK,15
1772669152251,JOIN,113,OK,1
1772669152245,JOIN,119,OK,1
1772669152243,JOIN,122,OK,15
1772669152242,JOIN,123,OK,15
1772669152243,JOIN,122,OK,15
1772669152247,JOIN,118,OK,15
1772669152250,JOIN,115,OK,15
1772669152237,JOIN,128,OK,4
1772669152242,JOIN,122,OK,15
1772669152250,JOIN,115,OK,15
1772669152244,JOIN,121,OK,15
1772669152252,JOIN,112,OK,4
1772669152252,JOIN,112,OK,15
1772669152251,JOIN,113,OK,4
1772669152238,JOIN,126,OK,15
1772669152239,JOIN,125,OK,4
1772669152253,JOIN,112,OK,4
1772669152242,JOIN,123,OK,4
1772669152237,JOIN,128,OK,15
1772669152237,JOIN,127,OK,13
1772669152243,JOIN,124,OK,13
1772669152245,JOIN,122,OK,13
1772669152246,JOIN,121,OK,13
1772669152239,JOIN,128,OK,13
1772669152238,JOIN,129,OK,13
1772669152245,JOIN,122,OK,13
1772669152250,JOIN,117,OK,13
1772669152238,JOIN,129,OK,13
1772669152243,JOIN,125,OK,13
1772669152250,JOIN,117,OK,13
1772669152245,JOIN,123,OK,13
1772669152253,JOIN,115,OK,7
1772669152243,JOIN,125,OK,7
1772669152238,JOIN,130,OK,7
1772669152249,JOIN,119,OK,7
1772669152251,JOIN,117,OK,10
1772669152246,JOIN,122,OK,10
1772669152240,JOIN,128,OK,10
1772669152243,JOIN,124,OK,7
1772669152249,JOIN,118,OK,10
