timestamp,messageType,latencyMs,statusCode,roomId
1772739449249,JOIN,103,OK,17
1772739449298,JOIN,54,OK,16
1772739449289,JOIN,62,OK,3
1772739449249,JOIN,103,OK,16
1772739449281,JOIN,71,OK,3
1772739449284,JOIN,68,OK,17
1772739449272,JOIN,80,OK,16
1772739449302,JOIN,50,OK,4
1772739449284,JOIN,68,OK,4
1772739449270,JOIN,82,OK,4
1772739449306,JOIN,46,OK,3
1772739449301,JOIN,50,OK,3
1772739449298,JOIN,54,OK,17
1772739449262,JOIN,90,OK,17
1772739449301,JOIN,52,OK,12
1772739449261,JOIN,92,OK,12
1772739449257,JOIN,96,OK,12
1772739449284,JOIN,69,OK,12
1772739449281,JOIN,72,OK,12
1772739449255,JOIN,99,OK,15
1772739449320,JOIN,33,OK,12
1772739449261,JOIN,92,OK,15
1772739449252,JOIN,102,OK,15
1772739449299,JOIN,55,OK,9
1772739449254,JOIN,99,OK,9
1772739449272,JOIN,82,OK,16
1772739449272,JOIN,82,OK,15
1772739449321,JOIN,33,OK,9
1772739449320,JOIN,34,OK,16
1772739449353,JOIN,1,OK,4
1772739449353,JOIN,1,OK,18
1772739449353,JOIN,2,OK,14
1772739449354,JOIN,0,OK,13
1772739449354,JOIN,0,OK,19
1772739449354,JOIN,0,OK,14
1772739449321,JOIN,34,OK,17
1772739449272,JOIN,83,OK,17
1772739449318,JOIN,37,OK,18
1772739449306,JOIN,49,OK,3
1772739449302,JOIN,53,OK,12
1772739449354,JOIN,0,OK,13
1772739449354,JOIN,1,OK,5
1772739449353,JOIN,2,OK,15
1772739449266,JOIN,89,OK,17
1772739449299,JOIN,56,OK,18
1772739449257,JOIN,98,OK,3
1772739449257,JOIN,98,OK,3
1772739449354,JOIN,1,OK,11
1772739449272,JOIN,83,OK,18
1772739449301,JOIN,54,OK,2
1772739449262,JOIN,93,OK,1
1772739449354,JOIN,1,OK,19
1772739449290,JOIN,65,OK,2
1772739449310,JOIN,45,OK,15
1772739449320,JOIN,35,OK,9
1772739449302,JOIN,53,OK,15
1772739449298,JOIN,57,OK,9
1772739449262,JOIN,93,OK,13
1772739449281,JOIN,74,OK,2
1772739449355,JOIN,0,OK,20
1772739449269,JOIN,86,OK,1
1772739449302,JOIN,53,OK,1
1772739449355,JOIN,0,OK,13
1772739449298,JOIN,57,OK,1
1772739449270,JOIN,85,OK,1
1772739449355,JOIN,0,OK,16
1772739449321,JOIN,35,OK,1
1772739449301,JOIN,54,OK,1
1772739449355,JOIN,0,OK,5
1772739449355,JOIN,0,OK,16
1772739449355,JOIN,0,OK,1
1772739449355,JOIN,0,OK,1
1772739449356,JOIN,0,OK,11
1772739449356,JOIN,0,OK,4
1772739449356,JOIN,0,OK,3
1772739449255,JOIN,103,OK,19
1772739449252,JOIN,106,OK,19
1772739449301,JOIN,57,OK,5
1772739449252,JOIN,106,OK,5
1772739449298,JOIN,60,OK,5
1772739449290,JOIN,68,OK,5
1772739449264,JOIN,94,OK,18
1772739449353,JOIN,5,OK,11
1772739449356,JOIN,3,OK,1
1772739449355,JOIN,3,OK,20
1772739449353,JOIN,5,OK,11
1772739449353,JOIN,5,OK,1
1772739449284,JOIN,74,OK,8
1772739449353,JOIN,5,OK,10
1772739449263,JOIN,95,OK,8
1772739449262,JOIN,96,OK,2
1772739449353,JOIN,5,OK,13
1772739449353,JOIN,6,OK,9
1772739449353,JOIN,5,OK,20
1772739449302,JOIN,57,OK,13
1772739449298,JOIN,63,OK,19
1772739449359,JOIN,2,OK,2
1772739449284,JOIN,77,OK,19
1772739449359,JOIN,2,OK,8
1772739449310,JOIN,51,OK,5
1772739449310,JOIN,51,OK,19
1772739449320,JOIN,40,OK,19
1772739449285,JOIN,76,OK,5
1772739449355,JOIN,6,OK,20
1772739449355,JOIN,6,OK,11
1772739449355,JOIN,6,OK,11
1772739449356,JOIN,5,OK,6
1772739449356,JOIN,5,OK,13
1772739449356,JOIN,5,OK,3
1772739449355,JOIN,6,OK,18
1772739449353,JOIN,8,OK,4
1772739449254,JOIN,107,OK,7
1772739449302,JOIN,59,OK,7
1772739449298,JOIN,63,OK,7
1772739449272,JOIN,90,OK,14
1772739449356,JOIN,5,OK,11
1772739449356,JOIN,6,OK,15
1772739449356,JOIN,5,OK,17
1772739449355,JOIN,6,OK,10
1772739449353,JOIN,9,OK,14
1772739449355,JOIN,6,OK,8
1772739449320,JOIN,41,OK,14
1772739449358,JOIN,3,OK,1
1772739449358,JOIN,3,OK,17
1772739449298,JOIN,64,OK,10
1772739449320,JOIN,41,OK,10
1772739449249,JOIN,113,OK,10
1772739449255,JOIN,107,OK,7
1772739449353,JOIN,9,OK,4
1772739449249,JOIN,113,OK,14
1772739449361,JOIN,1,OK,20
1772739449329,JOIN,37,OK,19
1772739449361,JOIN,4,OK,2
1772739449354,JOIN,12,OK,5
1772739449361,JOIN,5,OK,19
1772739449354,JOIN,12,OK,9
1772739449354,JOIN,12,OK,20
1772739449362,JOIN,4,OK,9
1772739449328,JOIN,38,OK,12
1772739449361,JOIN,4,OK,3
1772739449354,JOIN,12,OK,19
1772739449355,JOIN,11,OK,11
1772739449354,JOIN,12,OK,16
1772739449354,JOIN,12,OK,9
1772739449284,JOIN,82,OK,10
1772739449362,JOIN,4,OK,12
1772739449359,JOIN,8,OK,4
1772739449359,JOIN,8,OK,2
1772739449355,JOIN,11,OK,4
1772739449355,JOIN,11,OK,12
1772739449355,JOIN,11,OK,19
1772739449362,JOIN,5,OK,19
1772739449298,JOIN,69,OK,20
1772739449362,JOIN,5,OK,14
1772739449362,JOIN,5,OK,9
1772739449362,JOIN,4,OK,6
1772739449362,JOIN,4,OK,2
1772739449362,JOIN,5,OK,14
1772739449362,JOIN,5,OK,5
1772739449362,JOIN,5,OK,14
1772739449362,JOIN,5,OK,19
1772739449329,JOIN,38,OK,12
1772739449355,JOIN,12,OK,4
1772739449362,JOIN,5,OK,15
1772739449359,JOIN,8,OK,12
1772739449359,JOIN,8,OK,18
1772739449359,JOIN,8,OK,2
1772739449328,JOIN,39,OK,3
1772739449355,JOIN,12,OK,13
1772739449362,JOIN,5,OK,6
1772739449356,JOIN,11,OK,19
1772739449355,JOIN,12,OK,19
1772739449284,JOIN,83,OK,20
1772739449362,JOIN,5,OK,13
1772739449366,JOIN,1,OK,9
1772739449359,JOIN,9,OK,17
1772739449367,JOIN,1,OK,10
1772739449366,JOIN,1,OK,5
1772739449366,JOIN,1,OK,13
1772739449366,JOIN,1,OK,2
1772739449366,JOIN,1,OK,3
1772739449366,JOIN,1,OK,9
1772739449328,JOIN,39,OK,5
1772739449362,JOIN,6,OK,19
1772739449358,JOIN,9,OK,7
1772739449367,JOIN,0,OK,12
1772739449367,JOIN,0,OK,6
1772739449367,JOIN,0,OK,3
1772739449356,JOIN,11,OK,9
1772739449356,JOIN,12,OK,3
1772739449328,JOIN,39,OK,17
1772739449302,JOIN,66,OK,20
1772739449367,JOIN,0,OK,10
1772739449367,JOIN,1,OK,14
1772739449367,JOIN,1,OK,11
1772739449362,JOIN,6,OK,16
1772739449362,JOIN,6,OK,15
1772739449362,JOIN,6,OK,5
1772739449367,JOIN,0,OK,16
1772739449367,JOIN,0,OK,17
1772739449359,JOIN,9,OK,18
1772739449355,JOIN,13,OK,2
1772739449355,JOIN,13,OK,20
1772739449355,JOIN,13,OK,15
1772739449328,JOIN,40,OK,2
1772739449366,JOIN,2,OK,14
1772739449367,JOIN,1,OK,15
1772739449366,JOIN,2,OK,3
1772739449368,JOIN,1,OK,2
1772739449367,JOIN,2,OK,12
1772739449369,JOIN,0,OK,3
1772739449369,JOIN,0,OK,10
1772739449358,JOIN,10,OK,3
1772739449359,JOIN,10,OK,15
1772739449362,JOIN,7,OK,13
1772739449358,JOIN,10,OK,11
1772739449281,JOIN,88,OK,11
1772739449362,JOIN,7,OK,17
1772739449356,JOIN,13,OK,17
1772739449368,JOIN,1,OK,9
1772739449359,JOIN,10,OK,19
1772739449368,JOIN,1,OK,9
1772739449359,JOIN,10,OK,16
