timestamp,messageType,latencyMs,statusCode,roomId
1770751304593,TEXT,43,OK,0
1770751304614,TEXT,22,OK,0
1770751304625,TEXT,19,OK,0
1770751304614,TEXT,30,OK,0
1770751304625,TEXT,21,OK,0
1770751304625,TEXT,21,OK,0
1770751304626,TEXT,26,OK,0
1770751304630,TEXT,21,OK,0
1770751304626,TEXT,25,OK,0
1770751304625,TEXT,26,OK,0
1770751304626,TEXT,25,OK,0
1770751304626,TEXT,25,OK,0
1770751304626,TEXT,26,OK,0
1770751304630,TEXT,24,OK,0
1770751304626,TEXT,28,OK,0
1770751304625,LEAVE,28,OK,0
1770751304626,JOIN,28,OK,0
1770751304626,TEXT,28,OK,0
1770751304626,TEXT,28,OK,0
1770751304626,TEXT,28,OK,0
1770751304626,TEXT,28,OK,0
1770751304626,LEAVE,28,OK,0
1770751304630,TEXT,30,OK,0
1770751304632,TEXT,28,OK,0
1770751304632,TEXT,28,OK,0
1770751304630,TEXT,30,OK,0
1770751304632,JOIN,28,OK,0
1770751304632,TEXT,28,OK,0
1770751304632,TEXT,29,OK,0
1770751304632,TEXT,29,OK,0
1770751304632,TEXT,29,OK,0
1770751304637,TEXT,30,OK,0
1770751304632,TEXT,36,OK,0
1770751304652,TEXT,22,OK,0
1770751304652,TEXT,22,OK,0
1770751304652,JOIN,22,OK,0
1770751304637,TEXT,36,OK,0
1770751304652,TEXT,22,OK,0
1770751304652,TEXT,22,OK,0
1770751304645,TEXT,29,OK,0
1770751304652,TEXT,22,OK,0
1770751304652,TEXT,22,OK,0
1770751304645,TEXT,29,OK,0
1770751304646,TEXT,28,OK,0
1770751304646,TEXT,28,OK,0
1770751304654,TEXT,27,OK,0
1770751304654,TEXT,27,OK,0
1770751304654,TEXT,27,OK,0
1770751304654,TEXT,27,OK,0
1770751304654,TEXT,27,OK,0
1770751304661,TEXT,25,OK,0
1770751304661,TEXT,25,OK,0
1770751304654,TEXT,34,OK,0
1770751304661,TEXT,27,OK,0
1770751304654,TEXT,34,OK,0
1770751304655,TEXT,34,OK,0
1770751304655,TEXT,33,OK,0
1770751304661,TEXT,27,OK,0
1770751304661,TEXT,27,OK,0
1770751304661,TEXT,27,OK,0
1770751304661,TEXT,27,OK,0
1770751304661,TEXT,27,OK,0
1770751304661,TEXT,27,OK,0
1770751304667,TEXT,26,OK,0
1770751304669,TEXT,27,OK,0
1770751304674,TEXT,33,OK,0
1770751304674,TEXT,33,OK,0
1770751304674,TEXT,32,OK,0
1770751304674,TEXT,32,OK,0
1770751304674,TEXT,32,OK,0
1770751304674,TEXT,32,OK,0
1770751304674,TEXT,32,OK,0
1770751304674,TEXT,33,OK,0
1770751304675,JOIN,32,OK,0
1770751304674,TEXT,38,OK,0
1770751304674,TEXT,38,OK,0
1770751304686,TEXT,27,OK,0
1770751304686,LEAVE,27,OK,0
1770751304689,TEXT,27,OK,0
1770751304689,TEXT,27,OK,0
1770751304682,TEXT,34,OK,0
1770751304682,TEXT,34,OK,0
1770751304689,TEXT,27,OK,0
1770751304688,LEAVE,27,OK,0
1770751304688,TEXT,27,OK,0
1770751304682,TEXT,34,OK,0
1770751304689,TEXT,27,OK,0
1770751304682,TEXT,34,OK,0
1770751304689,TEXT,27,OK,0
1770751304689,TEXT,27,OK,0
1770751304689,TEXT,27,OK,0
1770751304682,TEXT,34,OK,0
1770751304689,TEXT,27,OK,0
1770751304675,TEXT,41,OK,0
1770751304689,TEXT,37,OK,0
1770751304694,TEXT,32,OK,0
1770751304696,TEXT,31,OK,0
1770751304707,TEXT,29,OK,0
1770751304707,TEXT,29,OK,0
1770751304707,TEXT,29,OK,0
1770751304707,TEXT,29,OK,0
1770751304707,TEXT,29,OK,0
1770751304707,TEXT,29,OK,0
1770751304707,TEXT,29,OK,0
1770751304708,TEXT,29,OK,0
1770751304713,TEXT,31,OK,0
1770751304707,TEXT,36,OK,0
1770751304713,TEXT,31,OK,0
1770751304713,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,JOIN,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,JOIN,40,OK,0
1770751304716,JOIN,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304716,TEXT,40,OK,0
1770751304713,TEXT,48,OK,0
1770751304737,TEXT,25,OK,0
1770751304737,TEXT,25,OK,0
1770751304737,TEXT,26,OK,0
1770751304737,TEXT,26,OK,0
1770751304737,TEXT,26,OK,0
1770751304737,TEXT,26,OK,0
1770751304726,TEXT,37,OK,0
1770751304737,TEXT,26,OK,0
1770751304737,TEXT,26,OK,0
1770751304726,TEXT,37,OK,0
1770751304727,TEXT,36,OK,0
1770751304744,TEXT,26,OK,0
1770751304744,TEXT,26,OK,0
1770751304744,JOIN,26,OK,0
1770751304753,TEXT,28,OK,0
1770751304757,TEXT,24,OK,0
1770751304762,TEXT,26,OK,0
1770751304764,JOIN,24,OK,0
1770751304764,TEXT,24,OK,0
1770751304764,TEXT,24,OK,0
1770751304762,TEXT,26,OK,0
1770751304764,TEXT,24,OK,0
1770751304764,JOIN,24,OK,0
1770751304764,TEXT,24,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,LEAVE,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304762,TEXT,26,OK,0
1770751304757,JOIN,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,LEAVE,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304757,TEXT,31,OK,0
1770751304764,TEXT,25,OK,0
1770751304764,TEXT,25,OK,0
1770751304757,TEXT,32,OK,0
1770751304771,TEXT,22,OK,0
1770751304771,JOIN,22,OK,0
1770751304771,TEXT,22,OK,0
1770751304764,TEXT,30,OK,0
1770751304782,TEXT,20,OK,0
1770751304782,TEXT,30,OK,0
1770751304788,TEXT,33,OK,0
1770751304788,TEXT,33,OK,0
1770751304789,TEXT,33,OK,0
1770751304788,TEXT,33,OK,0
1770751304788,TEXT,33,OK,0
1770751304788,TEXT,33,OK,0
1770751304793,TEXT,29,OK,0
1770751304793,JOIN,29,OK,0
1770751304789,TEXT,33,OK,0
1770751304793,LEAVE,29,OK,0
1770751304789,LEAVE,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,LEAVE,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,JOIN,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,LEAVE,36,OK,0
1770751304789,LEAVE,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304794,JOIN,31,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304789,TEXT,36,OK,0
1770751304802,TEXT,25,OK,0
1770751304812,TEXT,22,OK,0
1770751304822,TEXT,20,OK,0
1770751304822,TEXT,30,OK,0
1770751304822,LEAVE,31,OK,0
1770751304822,TEXT,31,OK,0
1770751304822,TEXT,31,OK,0
1770751304822,TEXT,31,OK,0
1770751304822,TEXT,30,OK,0
1770751304822,TEXT,31,OK,0
1770751304822,TEXT,31,OK,0
1770751304825,TEXT,28,OK,0
1770751304822,TEXT,31,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304825,TEXT,28,OK,0
1770751304828,TEXT,28,OK,0
1770751304834,TEXT,22,OK,0
1770751304842,TEXT,26,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304853,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,JOIN,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,JOIN,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304854,TEXT,28,OK,0
1770751304856,TEXT,31,OK,0
1770751304854,TEXT,35,OK,0
1770751304857,TEXT,35,OK,0
